	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Significance	ID	GeneName
ENSG00000188624_IGFL3	0	NA	NA	NA	NA	NA	Non Significant	ENSG00000188624	IGFL3
ENSG00000188626_GOLGA8M	4.42940326046205	-0.568095613403216	0.451913134447356	-1.25709029036728	0.208720942674479	0.36603509405648	Non Significant	ENSG00000188626	GOLGA8M
ENSG00000188629_ZNF177	0.440751147027194	-0.204126405447249	1.20797173128872	-0.168982766864484	0.86581019650938	NA	Non Significant	ENSG00000188629	ZNF177
ENSG00000188636_RTL6	462.111708981789	-0.600903547041274	0.153609164476045	-3.91189906598955	9.15731853210949e-05	0.00130133846541901	Non Significant	ENSG00000188636	RTL6
ENSG00000188641_DPYD	1850.98169969661	-0.0157679735933587	0.171219669107119	-0.0920920690688511	0.926624889642126	0.955384875986033	Non Significant	ENSG00000188641	DPYD
ENSG00000188643_S100A16	0.653874159957477	1.05572262310014	1.31758696181283	0.801254606866787	0.422984264001141	NA	Non Significant	ENSG00000188643	S100A16
ENSG00000188647_PTAR1	663.825041017506	-0.0971928394122686	0.193374769614669	-0.502613860153222	0.615235782665803	0.741333138496822	Non Significant	ENSG00000188647	PTAR1
ENSG00000188649_CC2D2B	23.8733567125358	0.743358265285092	0.248267182317113	2.99418657893977	0.00275177612902854	0.0154808756378973	Non Significant	ENSG00000188649	CC2D2B
ENSG00000188655_RNASE9	0.193576569402889	-1.29245404826059	2.99208668930225	-0.431957420512434	0.665772360241225	NA	Non Significant	ENSG00000188655	RNASE9
ENSG00000188659_SAXO2	13.4125539067002	-1.08981755986475	0.593471917078911	-1.83634225732006	0.0663070537314168	0.161105408808356	Non Significant	ENSG00000188659	SAXO2
ENSG00000188672_RHCE	10.3148902691188	-0.352636354227945	0.401300321738121	-0.87873429231404	0.379545360590912	0.544190421638166	Non Significant	ENSG00000188672	RHCE
ENSG00000188674_C2orf80	0.13448440144739	-0.899146106637865	2.99796142141231	-0.299919171813187	0.764238810140731	NA	Non Significant	ENSG00000188674	C2orf80
ENSG00000188676_IDO2	6.27809515215755	-0.335464964603192	0.402584205344295	-0.8332790013863	0.404687396262941	0.566996552920136	Non Significant	ENSG00000188676	IDO2
ENSG00000188677_PARVB	679.345463174812	0.424812131138854	0.192968729144164	2.20145581630215	0.0277037713125538	0.0868540004384824	Non Significant	ENSG00000188677	PARVB
ENSG00000188687_SLC4A5	36.2316067025067	-0.038224519878241	0.195546193675047	-0.195475652887222	0.845020596198415	0.904356324963284	Non Significant	ENSG00000188687	SLC4A5
ENSG00000188690_UROS	405.884064039737	-0.0753147903454431	0.107407146292848	-0.70120837341768	0.48317298499429	0.636474850093234	Non Significant	ENSG00000188690	UROS
ENSG00000188691_OR56A5	0.173384654813618	-0.86866675016671	2.82529886701525	-0.307460127602147	0.758493167699244	NA	Non Significant	ENSG00000188691	OR56A5
ENSG00000188694_KRTAP24-1	0.155257420916967	-0.573170843276139	2.88188376056333	-0.198887564835058	0.842350697021048	NA	Non Significant	ENSG00000188694	KRTAP24-1
ENSG00000188706_ZDHHC9	61.3669406073843	0.0130067160961432	0.146766254432435	0.08862198021229	0.929382339131626	0.956799216233745	Non Significant	ENSG00000188706	ZDHHC9
ENSG00000188710_QRFP	1.49734775788615	0.187600573987387	0.664389717121063	0.28236525815044	0.777663451526905	0.857829202131726	Non Significant	ENSG00000188710	QRFP
ENSG00000188716_DUSP29	0.0911626896888778	-0.567945236633738	3.00087884068023	-0.189259635855541	0.849889329469802	NA	Non Significant	ENSG00000188716	DUSP29
ENSG00000188725_SMIM15	288.291062188785	-0.133098503753165	0.116988178192292	-1.137709004532	0.255242012184679	0.418451342244252	Non Significant	ENSG00000188725	SMIM15
ENSG00000188729_OSTN	0.268968802894781	-1.63499707022862	2.98619245827254	-0.547518987163485	0.584022229601212	NA	Non Significant	ENSG00000188729	OSTN
ENSG00000188730_VWC2	0.812926500086245	0.0226726510764358	1.36466715793568	0.0166140519646802	0.986744514259192	0.991764804658527	Non Significant	ENSG00000188730	VWC2
ENSG00000188732_FAM221A	32.1163277260588	-0.0434753458904085	0.177868929766653	-0.244423497389027	0.80690284527435	0.877417372140603	Non Significant	ENSG00000188732	FAM221A
ENSG00000188735_TMEM120B	159.993996450134	0.279629280034489	0.14898126687478	1.87694255727816	0.0605259672344087	0.151403348882306	Non Significant	ENSG00000188735	TMEM120B
ENSG00000188738_FSIP2	3.50745635655443	-1.04661428346943	0.794641378186478	-1.31709008893799	0.187808428782205	0.340023508295734	Non Significant	ENSG00000188738	FSIP2
ENSG00000188739_RBM34	11.5044101474816	0.0932647500886089	0.260306377794101	0.358288378790243	0.720127514018586	0.819166147712573	Non Significant	ENSG00000188739	RBM34
ENSG00000188747_NOXA1	170.809967518791	0.115452276640202	0.2084381624624	0.553892220485429	0.579652609535544	0.713807005540894	Non Significant	ENSG00000188747	NOXA1
ENSG00000188760_TMEM198	11.5278307864525	1.07212695447124	0.376458100410562	2.84793169094245	0.00440043685846762	0.0220867529485757	Up regulated in COVID compared to HC	ENSG00000188760	TMEM198
ENSG00000188761_BCL2L15	28.6532208711541	0.411086388019137	0.2084456903664	1.972151054294	0.0485923652293132	0.129919856201283	Non Significant	ENSG00000188761	BCL2L15
ENSG00000188763_FZD9	1.83192896615638	-0.010550034358193	0.763105911848959	-0.0138251246575077	0.98896949786985	0.992677734366069	Non Significant	ENSG00000188763	FZD9
ENSG00000188766_SPRED3	6.7012002315444	-0.39922947434065	0.363785522237909	-1.09743090347494	0.272453070360155	0.436873228841442	Non Significant	ENSG00000188766	SPRED3
ENSG00000188770_OPTC	0.0927132683173459	-0.573632455975227	3.00084907147606	-0.191156716753191	0.848402813267917	NA	Non Significant	ENSG00000188770	OPTC
ENSG00000188771_PLET1	0.242024084993511	-0.899146112940834	2.99796142134902	-0.299919173921937	0.764238808532188	NA	Non Significant	ENSG00000188771	PLET1
ENSG00000188778_ADRB3	0.261606987524089	-1.03932807207167	2.22544813771934	-0.467019677725127	0.640485799599304	NA	Non Significant	ENSG00000188778	ADRB3
ENSG00000188779_SKOR1	10.9764555938306	0.394230483728791	0.285353373084341	1.38155186135567	0.167109343496924	0.313160854850238	Non Significant	ENSG00000188779	SKOR1
ENSG00000188782_CATSPER4	0.645425688794575	-1.18448742057153	1.49074014339485	-0.794563308581811	0.426867568771123	NA	Non Significant	ENSG00000188782	CATSPER4
ENSG00000188783_PRELP	0.350302484315371	-1.0658703893721	2.19073201537286	-0.486536181464754	0.626587058875094	NA	Non Significant	ENSG00000188783	PRELP
ENSG00000188784_PLA2G2E	0.0296330976172036	0.452629574904874	3.00297932872547	0.150726836703528	0.880191202455909	NA	Non Significant	ENSG00000188784	PLA2G2E
ENSG00000188785_ZNF548	255.958816212338	-0.512010060538881	0.193703682389705	-2.64326446571515	0.00821108719884846	0.0349628259052097	Non Significant	ENSG00000188785	ZNF548
ENSG00000188786_MTF1	1047.91999705597	0.519072994332635	0.179510158707124	2.8916079071576	0.00383275947762802	0.0199456233673658	Non Significant	ENSG00000188786	MTF1
ENSG00000188800_TMCO2	0.33322410915003	1.22337813771524	1.44673514787507	0.845613061597424	0.397768636602705	NA	Non Significant	ENSG00000188800	TMCO2
ENSG00000188803_SHISA6	0.530005104799505	-1.79247273873136	2.08658790522688	-0.859044919335168	0.39031573401555	NA	Non Significant	ENSG00000188803	SHISA6
ENSG00000188807_TMEM201	120.285696905985	0.176861807417934	0.143850824731688	1.22948066337345	0.218891643390969	0.378892533476909	Non Significant	ENSG00000188807	TMEM201
ENSG00000188811_NHLRC3	336.893863943623	-0.0994011622781569	0.0957087608149686	-1.03857955564096	0.29900031806469	0.464610041103932	Non Significant	ENSG00000188811	NHLRC3
ENSG00000188816_HMX2	0.407848003599284	1.18330878853417	1.59060400964004	0.743936756956843	0.456914736801504	NA	Non Significant	ENSG00000188816	HMX2
ENSG00000188817_SNTN	0.400287306453921	-1.22376843161512	2.48057863726899	-0.493339905951312	0.621772436000858	NA	Non Significant	ENSG00000188817	SNTN
ENSG00000188818_ZDHHC11	39.8724231138977	-0.06111596379804	0.245070935620822	-0.249380709479967	0.803066305477531	0.875075928230201	Non Significant	ENSG00000188818	ZDHHC11
ENSG00000188820_CALHM6	74.2668589267923	0.0545681091540843	0.20737603467669	0.263136042885373	0.79244572432663	0.867579626036594	Non Significant	ENSG00000188820	CALHM6
ENSG00000188822_CNR2	223.889882296448	-0.269373027726526	0.158288904109485	-1.70178086229093	0.0887964553372165	0.199600959925772	Non Significant	ENSG00000188822	CNR2
ENSG00000188827_SLX4	339.034764831725	0.186456347980888	0.109358907778645	1.70499460691668	0.0881954302568223	0.198684705384119	Non Significant	ENSG00000188827	SLX4
ENSG00000188833_ENTPD8	0.446991501927112	-0.296029752087244	1.45779453104254	-0.203066855982467	0.839082777077477	NA	Non Significant	ENSG00000188833	ENTPD8
ENSG00000188846_RPL14	8652.03804221971	-0.57023451959842	0.17539830890697	-3.25108333798627	0.00114966152622614	0.00823193980372612	Non Significant	ENSG00000188846	RPL14
ENSG00000188848_BEND4	23.0392472873562	-0.324932092781229	0.23381722096475	-1.38968417912304	0.164624801080114	0.310034656544057	Non Significant	ENSG00000188848	BEND4
ENSG00000188859_FAM78B	3.84811940168737	-0.321517141552124	0.415470776671805	-0.773862229559654	0.439012267606221	0.598727441092175	Non Significant	ENSG00000188859	FAM78B
ENSG00000188868_ZNF563	46.7319398952789	-0.427034400551902	0.212971866888302	-2.00512117769935	0.0449500939676275	0.122633852327757	Non Significant	ENSG00000188868	ZNF563
ENSG00000188869_TMC3	0.550724129900331	-2.04081485109595	2.07609005807457	-0.983008826210875	0.325603094699635	NA	Non Significant	ENSG00000188869	TMC3
ENSG00000188877_POTEA	0.156531134707002	-1.04992889682912	2.44394761993721	-0.429603682281903	0.667483958037943	NA	Non Significant	ENSG00000188877	POTEA
ENSG00000188878_FBF1	96.8450924448613	-0.0498919693805566	0.172266632882507	-0.289620622088695	0.772106488719369	0.854513314995099	Non Significant	ENSG00000188878	FBF1
ENSG00000188883_KLRG2	1.08055611424082	-0.455122053873961	1.16231132727576	-0.39156639292218	0.695378623466384	0.801547666740987	Non Significant	ENSG00000188883	KLRG2
ENSG00000188886_ASTL	4.23269997522839	-0.30147703022108	0.416683479070059	-0.723515678840703	0.469363125003396	0.623874016041212	Non Significant	ENSG00000188886	ASTL
ENSG00000188895_MSL1	7230.62204890155	0.303921294649206	0.161836450144313	1.8779532940706	0.0603875547506946	0.151113525603357	Non Significant	ENSG00000188895	MSL1
ENSG00000188897_	1630.64282036287	0.829746457153792	0.288336312511963	2.87770364379397	0.00400581265633652	0.0205957848586885	Non Significant	ENSG00000188897	ENSG00000188897
ENSG00000188906_LRRK2	6723.07018686451	0.295130848562149	0.222398116119635	1.32703843769697	0.184495967984338	0.335722528421193	Non Significant	ENSG00000188906	LRRK2
ENSG00000188909_BSX	0.294592867658504	-1.43080726831125	2.98957286470441	-0.478599229075062	0.632223766892692	NA	Non Significant	ENSG00000188909	BSX
ENSG00000188910_GJB3	0.168711351474958	-0.0865921644419374	2.84878458383411	-0.0303961784029999	0.975751092641701	NA	Non Significant	ENSG00000188910	GJB3
ENSG00000188916_INSYN2A	1.72799182357648	-1.23880664649672	0.806841319160622	-1.53537829196139	0.124690932828531	0.254924052534807	Non Significant	ENSG00000188916	INSYN2A
ENSG00000188917_TRMT2B	427.01696680611	-0.224340815140604	0.0944009481886268	-2.37646781568696	0.0174792861757175	0.0613387202645482	Non Significant	ENSG00000188917	TRMT2B
ENSG00000188921_HACD4	1449.15331489771	0.0824128998852824	0.131753236275105	0.625509491950553	0.531636720602725	0.675795267098448	Non Significant	ENSG00000188921	HACD4
ENSG00000188931_CFAP126	0.52701602666276	-1.53346341202481	1.26924245975354	-1.20817216619319	0.226981045633112	NA	Non Significant	ENSG00000188931	CFAP126
ENSG00000188937_NYX	0.231229233217954	0.718679370824816	2.24190937509647	0.320565754712495	0.748539492783427	NA	Non Significant	ENSG00000188937	NYX
ENSG00000188938_FAM120AOS	888.434124696035	0.157537650280835	0.070922538600241	2.22126355584654	0.0263331157247726	0.0835680360264751	Non Significant	ENSG00000188938	FAM120AOS
ENSG00000188958_UTS2B	3.54045814512121	-0.858325870278271	0.733664293143366	-1.16991637496871	0.242034623465989	0.403976550366922	Non Significant	ENSG00000188958	UTS2B
ENSG00000188959_C9orf152	2.59867117089854	0.285500742473457	0.665170319880347	0.429214494303975	0.667767135852494	0.780818318132575	Non Significant	ENSG00000188959	C9orf152
ENSG00000188976_NOC2L	1316.51276622731	0.227780132086427	0.12713095345342	1.79169687553617	0.0731815353149073	0.173431909822732	Non Significant	ENSG00000188976	NOC2L
ENSG00000188981_MSANTD1	12.5638756495144	0.628746600699626	0.258146677805318	2.435617634304	0.0148663899151672	0.0544616852169617	Non Significant	ENSG00000188981	MSANTD1
ENSG00000188984_AADACL3	0.0336211003618476	-0.0484921000443489	3.00220283361369	-0.0161521731647891	0.987112990765271	NA	Non Significant	ENSG00000188984	AADACL3
ENSG00000188986_NELFB	1276.39122897892	0.0974336893768875	0.107364855799809	0.907500770629835	0.364142042146154	0.529545557515109	Non Significant	ENSG00000188986	NELFB
ENSG00000188991_SLC15A5	0.351037472713287	-0.686941552756421	1.48503108761742	-0.462577220426104	0.643667439871387	NA	Non Significant	ENSG00000188991	SLC15A5
ENSG00000188992_LIPI	0.219875163284002	-0.0913178992716892	2.67493877432855	-0.0341383137992051	0.972766856285827	NA	Non Significant	ENSG00000188992	LIPI
ENSG00000188993_LRRC66	2.18067754752544	0.197215545903782	0.552678196980806	0.356836124495483	0.721214490774291	0.819557086160844	Non Significant	ENSG00000188993	LRRC66
ENSG00000188994_ZNF292	700.734372773303	-0.443570278516296	0.208245318050769	-2.13003722085198	0.0331685405704351	0.0986166773702046	Non Significant	ENSG00000188994	ZNF292
ENSG00000188996_HUS1B	1.06079918024214	-2.13681533955712	0.983665058225936	-2.17229972914858	0.0298330624543422	0.0915367700834246	Non Significant	ENSG00000188996	HUS1B
ENSG00000188997_KCTD21	344.665226596662	0.244419371707009	0.122974908766587	1.98755481226605	0.0468609481423258	0.126450066398463	Non Significant	ENSG00000188997	KCTD21
ENSG00000189001_SBSN	0.246893914144289	-1.09828841335616	1.94165222090575	-0.565646309638201	0.5716342402315	NA	Non Significant	ENSG00000189001	SBSN
ENSG00000189007_ADAT2	162.412602728519	0.017805355324078	0.181850852257375	0.0979118607532171	0.922002281724282	0.952400038396758	Non Significant	ENSG00000189007	ADAT2
ENSG00000189013_KIR2DL4	20.5233776669469	0.053514418199262	0.36728606016713	0.145702284957155	0.884156417486459	0.929689418517	Non Significant	ENSG00000189013	KIR2DL4
ENSG00000189023_MAGEB16	0	NA	NA	NA	NA	NA	Non Significant	ENSG00000189023	MAGEB16
ENSG00000189030_VHLL	0.152987250694805	0.990190972610079	2.4507413669381	0.404037319469252	0.686185276254866	NA	Non Significant	ENSG00000189030	VHLL
ENSG00000189037_DUSP21	0.104078766412102	0.432399557410258	3.0022028271476	0.144027429959181	0.885478809479477	NA	Non Significant	ENSG00000189037	DUSP21
ENSG00000189042_ZNF567	85.4496655895938	-0.664952037732155	0.147147694574115	-4.51894295494539	6.2149135471882e-06	0.000174119277906587	Non Significant	ENSG00000189042	ZNF567
ENSG00000189043_NDUFA4	631.637131524295	0.0467699263243593	0.113782662234373	0.411046159458117	0.68103868803447	0.791352472960045	Non Significant	ENSG00000189043	NDUFA4
ENSG00000189045_ANKDD1B	4.56011045861523	-0.260704953345512	0.478657997027571	-0.544658096103	0.585988690042319	0.719367409565177	Non Significant	ENSG00000189045	ANKDD1B
ENSG00000189046_ALKBH2	110.377150016921	-0.187038270143032	0.187630506771993	-0.996843601612822	0.318840430586363	0.484517967939375	Non Significant	ENSG00000189046	ALKBH2
ENSG00000189050_RNFT1	203.451301025806	0.292101988512541	0.168874277279176	1.72970089476475	0.0836837287657496	0.191573700275061	Non Significant	ENSG00000189050	RNFT1
ENSG00000189051_RNF222	2.29382983576205	0.467989249010197	0.582947764189798	0.80279791391022	0.422091548114186	0.58368560216203	Non Significant	ENSG00000189051	RNF222
ENSG00000189052_CGB5	0.0672422007236952	-0.309404802630737	3.00154036432212	-0.103082006262013	0.917897885861645	NA	Non Significant	ENSG00000189052	CGB5
ENSG00000189056_RELN	0.611621202633791	0.0117692836456736	1.0787807993529	0.0109098008165637	0.991295411042847	NA	Non Significant	ENSG00000189056	RELN
ENSG00000189057_FAM111B	64.0381244086285	1.19962746773565	0.363481690274479	3.30037935839291	0.000965542160557828	0.00725143951505063	Up regulated in COVID compared to HC	ENSG00000189057	FAM111B
ENSG00000189058_APOD	0.299448479614898	-0.187146262378318	1.92645783738344	-0.0971452677274806	0.92261103238997	NA	Non Significant	ENSG00000189058	APOD
ENSG00000189060_H1-0	634.270109961498	0.514960501054109	0.24136833897192	2.13350476391197	0.0328833412769157	0.0980645259794839	Non Significant	ENSG00000189060	H1-0
ENSG00000189064_GAGE2A	0	NA	NA	NA	NA	NA	Non Significant	ENSG00000189064	GAGE2A
ENSG00000189067_LITAF	15970.9671734761	-0.0440617837108934	0.173673671984178	-0.253704451616061	0.799723894670004	0.87242091985629	Non Significant	ENSG00000189067	LITAF
ENSG00000189068_VSTM1	450.803109545999	0.19465928106671	0.280042121222366	0.695107151085108	0.486988153585126	0.639578812915043	Non Significant	ENSG00000189068	VSTM1
ENSG00000189077_TMEM120A	806.88467319313	0.378231523021129	0.132475239479488	2.85511107213127	0.00430217800672603	0.0217121331761941	Non Significant	ENSG00000189077	TMEM120A
ENSG00000189079_ARID2	536.00052213338	-0.479939517216421	0.146246023730457	-3.28172694869974	0.00103173460656688	0.00761398398112501	Non Significant	ENSG00000189079	ARID2
ENSG00000189090_FAM25G	0.0662534821061291	-0.309404802630737	3.00154036432212	-0.103082006262013	0.917897885861645	NA	Non Significant	ENSG00000189090	FAM25G
ENSG00000189091_SF3B3	2414.35384290307	-0.137648487499715	0.084394890953707	-1.63100498080173	0.102889268538609	0.22210993820558	Non Significant	ENSG00000189091	SF3B3
ENSG00000189099_PRSS48	0.0590921679554983	-0.309404802630737	3.00154036432212	-0.103082006262013	0.917897885861645	NA	Non Significant	ENSG00000189099	PRSS48
ENSG00000189108_IL1RAPL2	0.0590921679554983	-0.309404802630737	3.00154036432212	-0.103082006262013	0.917897885861645	NA	Non Significant	ENSG00000189108	IL1RAPL2
ENSG00000189114_BLOC1S3	466.312812875457	0.019800399027432	0.0719011613184237	0.2753835774605	0.783021559797391	0.861435374318886	Non Significant	ENSG00000189114	BLOC1S3
ENSG00000189120_SP6	1.66833316895277	-0.277366538431736	0.83238667516386	-0.333218378798693	0.738969445852314	0.832832132930938	Non Significant	ENSG00000189120	SP6
ENSG00000189127_ANKRD34B	48.4745341550709	1.66204470307857	0.471178724220941	3.52741882780602	0.000419632405675798	0.00385576370844267	Up regulated in COVID compared to HC	ENSG00000189127	ANKRD34B
ENSG00000189129_PLAC9	0.105212821652515	-0.320105575627312	3.00091769332718	-0.106669228662651	0.915051395259122	NA	Non Significant	ENSG00000189129	PLAC9
ENSG00000189132_FAM47B	0	NA	NA	NA	NA	NA	Non Significant	ENSG00000189132	FAM47B
ENSG00000189134_NKAPL	9.22377247554827	0.674954290243098	0.28564024390796	2.36295236626595	0.0181299997258303	0.0630905975102348	Non Significant	ENSG00000189134	NKAPL
ENSG00000189139_FSCB	0.152449664360444	-0.068675791636679	2.88698781320139	-0.0237880434834687	0.981021677270162	NA	Non Significant	ENSG00000189139	FSCB
ENSG00000189143_CLDN4	1.50540680368044	-0.650707806269791	0.767982834966853	-0.847294726708151	0.396830865178243	0.559601610829281	Non Significant	ENSG00000189143	CLDN4
ENSG00000189144_ZNF573	29.1809545193911	-0.659599823808989	0.223950885249877	-2.94528786109968	0.00322654321255289	0.0174570942283102	Non Significant	ENSG00000189144	ZNF573
ENSG00000189152_GRAPL	1.76838744135531	-0.185956474881932	0.565770343405291	-0.328678371090798	0.742398804220419	0.834887109490033	Non Significant	ENSG00000189152	GRAPL
ENSG00000189157_FAM47E	1.72576969299113	0.309914793485935	0.815391308255365	0.3800810608946	0.703885243947486	0.807607425464394	Non Significant	ENSG00000189157	FAM47E
ENSG00000189159_JPT1	1909.45980722781	0.1737510713491	0.164270455441024	1.0577134572533	0.290186098146082	0.45531675652329	Non Significant	ENSG00000189159	JPT1
ENSG00000189164_ZNF527	69.9143051436415	-0.39954650887786	0.185278017640306	-2.15647011969617	0.031046974533502	0.0940626878857122	Non Significant	ENSG00000189164	ZNF527
ENSG00000189167_ZAR1L	0.776425007953698	-0.0826304015044003	1.04824297995411	-0.0788275267133371	0.937169809016787	0.961633454560809	Non Significant	ENSG00000189167	ZAR1L
ENSG00000189169_KRTAP10-12	0.189741563828317	-0.0689589749030498	3.00154036156914	-0.0229745286073713	0.98167059081215	NA	Non Significant	ENSG00000189169	KRTAP10-12
ENSG00000189171_S100A13	41.1514299360451	0.692540179671143	0.193014614515116	3.58801939123064	0.000333199514051535	0.0032702365044714	Non Significant	ENSG00000189171	S100A13
ENSG00000189180_ZNF33A	1540.37987826976	-0.201959483631052	0.104362760231663	-1.93516809236115	0.0529696718547518	0.138434476528133	Non Significant	ENSG00000189180	ZNF33A
ENSG00000189181_OR14I1	0	NA	NA	NA	NA	NA	Non Significant	ENSG00000189181	OR14I1
ENSG00000189182_KRT77	3.04123367386312	-0.0389034469018544	0.994176066281449	-0.0391313452629838	0.968785670194905	0.980948869236604	Non Significant	ENSG00000189182	KRT77
ENSG00000189184_PCDH18	1.04758730552082	-0.839177541331158	0.790899419410716	-1.06104205001998	0.28867079166925	0.454029624255535	Non Significant	ENSG00000189184	PCDH18
ENSG00000189186_DCAF8L2	0.159786373389795	-0.0685830101148612	2.85229755268947	-0.0240448301230681	0.980816849764197	NA	Non Significant	ENSG00000189186	DCAF8L2
ENSG00000189190_ZNF600	449.581553980035	-0.115032571012839	0.242101835915072	-0.475141258545399	0.634686292548393	0.755845203020186	Non Significant	ENSG00000189190	ZNF600
ENSG00000189195_BTBD8	45.252369617062	-0.0617988627161197	0.209970227175847	-0.29432202625739	0.768511843132771	0.851942373441214	Non Significant	ENSG00000189195	BTBD8
ENSG00000189221_MAOA	6.2411431893553	1.11152001909454	0.466385988020016	2.38326203540841	0.0171599748484717	0.0605491303961758	Non Significant	ENSG00000189221	MAOA
ENSG00000189227_C15orf61	67.268559564598	-0.182965310111042	0.149583984701254	-1.223161092255	0.221268857793183	0.381670790966616	Non Significant	ENSG00000189227	C15orf61
ENSG00000189233_NUGGC	138.328624305361	0.560264968527064	0.30357222333937	1.84557388803235	0.0649541008457733	0.158768677019753	Non Significant	ENSG00000189233	NUGGC
ENSG00000189241_TSPYL1	1493.52292301237	-0.434152348245297	0.075463815918152	-5.75311946478002	8.76115260842423e-09	1.70886836130644e-06	Non Significant	ENSG00000189241	TSPYL1
ENSG00000189252_SPANXN3	0	NA	NA	NA	NA	NA	Non Significant	ENSG00000189252	SPANXN3
ENSG00000189253_TRIM64B	4.60346597281539	-0.369235302478402	0.751870306460749	-0.491089087181124	0.623363439549776	0.746979332764794	Non Significant	ENSG00000189253	TRIM64B
ENSG00000189266_PNRC2	1774.01999227006	-0.295386087282071	0.0963918174150207	-3.06443114367549	0.00218084369939955	0.0130988889131587	Non Significant	ENSG00000189266	PNRC2
ENSG00000189269_DRICH1	17.7614569792121	0.452778917942158	0.305142745810083	1.48382658332622	0.13785493278916	0.273933336409237	Non Significant	ENSG00000189269	DRICH1
ENSG00000189280_GJB5	0.110035434454214	-0.0689589749030491	3.00154036156914	-0.0229745286073711	0.981670590812151	NA	Non Significant	ENSG00000189280	GJB5
ENSG00000189283_FHIT	248.117316074422	-0.0314305739445278	0.287398862153812	-0.109362207313495	0.912915208102945	0.946578994795659	Non Significant	ENSG00000189283	FHIT
ENSG00000189292_ALKAL2	3.56222801981909	-0.858186256432514	0.538958508785043	-1.59230486659742	0.111316219995789	0.234807889652993	Non Significant	ENSG00000189292	ALKAL2
ENSG00000189298_ZKSCAN3	94.4116760520468	-0.119045123191989	0.100383832550139	-1.1858993641484	0.235662044319215	0.397085762701821	Non Significant	ENSG00000189298	ZKSCAN3
ENSG00000189299_FOXR2	0.118184335910997	-0.818178530054524	2.99879564707849	-0.272835706845052	0.784979510383339	NA	Non Significant	ENSG00000189299	FOXR2
ENSG00000189306_RRP7A	874.41665746209	-0.00530295684147756	0.131977499302776	-0.0401807646719522	0.967949012812579	0.980749964250498	Non Significant	ENSG00000189306	RRP7A
ENSG00000189308_LIN54	251.536816665264	-0.290311364176343	0.137620148480919	-2.10951206913277	0.0349004053607426	0.102123119294281	Non Significant	ENSG00000189308	LIN54
ENSG00000189319_FAM53B	2546.34263016516	-0.349988565850718	0.0916996340821906	-3.81668443231761	0.000135256980520812	0.00169170033510162	Non Significant	ENSG00000189319	FAM53B
ENSG00000189320_FAM180A	0.0723954312548876	0.191953728682958	3.00220283038064	0.0639376283109494	0.949019890500945	NA	Non Significant	ENSG00000189320	FAM180A
ENSG00000189325_BNIP5	1.07728549949805	0.375056601132633	0.951485657275214	0.394179983970215	0.693448162355922	0.80028031259305	Non Significant	ENSG00000189325	BNIP5
ENSG00000189326_SPANXN4	0.654775082585795	0.886704092030576	1.2773716512303	0.694162964378103	0.487580015659848	NA	Non Significant	ENSG00000189326	SPANXN4
ENSG00000189334_S100A14	0.288466454011511	-0.404957208060849	2.18425331361023	-0.185398463418841	0.85291651354405	NA	Non Significant	ENSG00000189334	S100A14
ENSG00000189337_KAZN	197.734831561038	0.720201490379812	0.278185257250443	2.58892759989589	0.00962753339364064	0.0392878552221571	Non Significant	ENSG00000189337	KAZN
ENSG00000189339_SLC35E2B	1613.34630549436	0.055134956669364	0.163796502206363	0.336606434976864	0.736413604615311	0.831201552888268	Non Significant	ENSG00000189339	SLC35E2B
ENSG00000189348_FAM90A27P	0.168755533405309	1.02640172782067	2.99949183944752	0.342191872077146	0.732206501573638	NA	Non Significant	ENSG00000189348	FAM90A27P
ENSG00000189350_TOGARAM2	141.305538987523	-0.435367747108605	0.200021099849795	-2.17660910491715	0.0295097452604938	0.0909616531355483	Non Significant	ENSG00000189350	TOGARAM2
ENSG00000189357_SPATA31D4	0.0672422007236952	-0.309404802630737	3.00154036432212	-0.103082006262013	0.917897885861645	NA	Non Significant	ENSG00000189357	SPATA31D4
ENSG00000189362_NEMP2	122.854413537357	-0.18458241339912	0.168192434525452	-1.09744777712452	0.272445697724191	0.436873228841442	Non Significant	ENSG00000189362	NEMP2
ENSG00000189367_KIAA0408	0.431234223809795	-1.1041799031941	1.41976507998294	-0.777720144523745	0.436734013765322	NA	Non Significant	ENSG00000189367	KIAA0408
ENSG00000189369_GSPT2	158.409470648461	-0.337503617095216	0.106623152396664	-3.16538771841617	0.00154876423913672	0.0101801526559817	Non Significant	ENSG00000189369	GSPT2
ENSG00000189375_TBC1D28	0.248544028898262	-1.50745497037235	2.26359164373504	-0.665957119317232	0.505438509262886	NA	Non Significant	ENSG00000189375	TBC1D28
ENSG00000189376_C8orf76	34.6820981228714	-0.0262852720769985	0.172972096370761	-0.151962499319293	0.879216513288911	0.926158548897241	Non Significant	ENSG00000189376	C8orf76
ENSG00000189377_CXCL17	0.221875343582298	-1.17346892224557	2.99407878548849	-0.391929874368391	0.6951100287545	NA	Non Significant	ENSG00000189377	CXCL17
ENSG00000189401_OTUD6A	0	NA	NA	NA	NA	NA	Non Significant	ENSG00000189401	OTUD6A
ENSG00000189403_HMGB1	3613.00213732635	-0.0703517088940695	0.082892426934533	-0.848710931695028	0.396042161839803	0.55889858703082	Non Significant	ENSG00000189403	HMGB1
